arrival_rate_rps,trial,policy,n_requests,mean_latency_s,p50_latency_s,p90_latency_s,mean_wait_s,p90_wait_s,mean_batch_size,mean_hetero_penalty,throughput_rps
0.2,9,fifo_mixed_window,300,3.6600722378310273,3.220299999999952,6.874806167653911,0.831428829334791,3.288572060737699,1.2933333333333332,1.018794133063108,26.64433054187516
0.2,9,lane_split_window,300,3.7263334398667975,3.220299999999952,7.536576940374899,1.1145134769144414,4.2929345137215495,1.2733333333333334,1.0113533819080553,26.629541850100917
0.2,9,length_similarity_window,300,3.7255276768962116,3.220299999999952,7.258779132019141,1.1590443677081192,4.551280550061632,1.1066666666666667,1.001959261737187,24.88249253733875
0.2,9,full_rules_continuous,300,3.8353395662415126,3.426706339244319,8.0209018741792,1.2828216037466391,4.915359934061544,1.0866666666666667,1.0015861241827837,24.864123837500557
0.2,10,fifo_mixed_window,300,4.046086030397524,3.448199999999993,8.348683823102476,1.0503638641756063,3.7212361898308064,1.38,1.024334635167492,30.379528453951252
0.2,10,lane_split_window,300,4.0420209082971255,3.4482000000000212,8.348683823102476,1.321334998468706,4.839667443211307,1.24,1.015268387649665,36.72367904903752
0.2,10,length_similarity_window,300,4.08246462287264,3.448199999999993,8.559619122739932,1.4535774207006895,4.998413079547288,1.1,1.0018643951526944,36.816431515474775
0.2,10,full_rules_continuous,300,4.146760347326279,3.5083921063064025,8.837265456715901,1.533854863492785,5.094055602387948,1.0933333333333333,1.0015107958615643,36.816431515474775
0.2,11,fifo_mixed_window,300,4.351845347385841,4.199874572585429,8.64592003830319,1.1647652712574086,3.8913195654167665,1.4466666666666668,1.0280077368218024,-87.56754512287809
0.2,11,lane_split_window,300,4.187821378908327,3.8765462194200495,8.348400000000032,1.3839795673046338,4.504415295074034,1.3066666666666666,1.0146985274782707,-81.86110544072088
0.2,11,length_similarity_window,300,4.357527706757587,4.124423988753904,8.55617270247524,1.5876383586263196,4.95547869927895,1.1733333333333333,1.0028049583954193,-164.01876341848785
0.2,11,full_rules_continuous,300,4.366827037164341,4.156206890432941,8.759059130770675,1.6120607005400773,5.0910640113779335,1.16,1.0025497328697326,-582.7274609411521
0.2,12,fifo_mixed_window,300,4.877187651031102,4.920700000000011,9.213405673641809,1.415837772630315,4.452640183396932,1.5866666666666667,1.0390148937450916,22.40580715677762
0.2,12,lane_split_window,300,4.731776512284733,4.5389247646956505,8.95080784572153,1.726034958940392,5.105824395939379,1.42,1.0252750432259776,22.40580715677762
0.2,12,length_similarity_window,300,4.903281277417168,4.608166028080518,9.794845412209948,1.98138952316326,5.629812183917909,1.2266666666666666,1.0042821310742374,20.153380419718466
0.2,12,full_rules_continuous,300,4.9685070979191215,4.696282743268199,10.082677437908002,2.0984596025972313,5.630927713894971,1.2133333333333334,1.0034941548124563,21.239325733768688
0.2,13,fifo_mixed_window,300,4.099136650900278,3.711792443419199,7.867384728068654,1.0795979255680297,3.680535967855494,1.46,1.0241574877914348,29.84447212296598
0.2,13,lane_split_window,300,4.148896997521429,3.870255769249411,7.822301482852328,1.3690951425202609,4.646518748719291,1.3266666666666667,1.0159023452689533,25.10224687015982
0.2,13,length_similarity_window,300,4.292438535805025,4.158554746831726,8.348400000000032,1.6060977761944548,5.20279927344158,1.1533333333333333,1.0027537013480259,27.789573301298706
0.2,13,full_rules_continuous,300,4.319964382041615,4.2349143128722915,8.348400000000032,1.6588433527210558,5.455207755996663,1.1333333333333333,1.0022757377553462,27.789573301298706
0.2,14,fifo_mixed_window,300,4.166216866920619,3.982309560852542,8.40287239731814,1.0533823077434263,3.4419917165933454,1.44,1.0232300117841184,21.9409487525295
0.2,14,lane_split_window,300,4.091179009983103,3.4482000000000426,8.419645236910164,1.2398454863591932,4.112076541185222,1.3,1.0109288136551933,21.9409487525295
0.2,14,length_similarity_window,300,4.170259708127437,3.6743360025906213,8.419645236910164,1.3414064738961538,4.292570312765068,1.2266666666666666,1.002973963650001,21.9409487525295
0.2,14,full_rules_continuous,300,4.262514521986604,3.8296713845523698,8.600475885160792,1.460021809571748,4.916257044032253,1.2066666666666668,1.0026457758950449,21.9409487525295
0.2,15,fifo_mixed_window,300,4.215166634370873,3.828335458303542,8.464602732769334,1.1413691166183801,3.6313658560654654,1.5466666666666666,1.0300425972597256,24.775207928465807
0.2,15,lane_split_window,300,4.252504751720371,3.638010456987672,8.782970762664991,1.5440592869605074,5.038451407694096,1.3733333333333333,1.0173070725536093,25.885405615673058
0.2,15,length_similarity_window,300,4.328951403579161,3.7009517864139525,8.928571457169266,1.6978462764145146,5.246312771844829,1.2,1.0034777636597612,25.47612771313046
0.2,15,full_rules_continuous,300,4.313654599527821,3.71636862977482,8.78953133901539,1.7104954942517157,5.191180461683974,1.1733333333333333,1.0027569879020972,24.215135035220843
0.2,16,fifo_mixed_window,300,4.30841024193539,4.416638192343342,8.965235604625038,1.117798202996484,4.207476076048239,1.5933333333333333,1.0306156345537598,27.17861026782973
0.2,16,lane_split_window,300,4.4338621409573005,3.941056405231283,9.231307565657017,1.6366039705496915,5.956470475095385,1.42,1.0179669824378377,24.943511235432958
0.2,16,length_similarity_window,300,4.557375656121991,4.326633607342288,9.247210670098815,1.8067727689368545,6.227013612994745,1.26,1.0034941557366859,24.585392819578153
0.2,16,full_rules_continuous,300,4.652108158840279,4.326633607342288,9.603930811333614,1.9679429408339872,6.832339678233885,1.2133333333333334,1.0026857838471093,21.67982364554031
0.2,17,fifo_mixed_window,300,4.683503840195602,4.556481399005577,9.391969926596097,1.2243008655944287,4.312348885858562,1.5133333333333334,1.0257195863089732,28.978607004700596
